ID_Column,Column,Label,Label@nl,Label@fr,Comment,Comment@nl,Comment@de,Comment@fr,Definition,Definition@nl,Definition@de,Definition@fr,Attribute,attributeOf,Unit,Format,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,Template,Column_type_variable,Column_personal_data,Column_sensitive_personal_data
ID_createdDate,createdDate,Date of creation for the Packaging Type entry.,,,,,,,The date when a packaging type entry was originally created or added to the 'Packaging Type' dataset.,De datum waarop een verpakkingstypevermelding oorspronkelijk is aangemaakt of toegevoegd aan de dataset 'Packaging Type'.,?,La date à laquelle une entrée de type d'emballage a été initialement créée ou ajoutée à l'ensemble de données 'Packaging Type'.,,,,,,,,,,,,,Date,No,No
ID_de,de,Packaging type description,,,,,,,The description or name of a packaging type in German within the 'Packaging Type' dataset.,De beschrijving of naam van een verpakkingstype in het Duits binnen de dataset 'Packaging Type'.,?,La description ou le nom d'un type d'emballage en allemand dans l'ensemble de données 'Packaging Type'.,,,,,,,,,,,,,String,No,No
ID_deprecated,deprecated,Deprecated indicator for the packaging type.,,,,,,,A binary flag indicating whether a packaging type is deprecated or no longer recommended for use.,Een binaire vlag die aangeeft of het item in de dataset van het verpakkingstype verouderd is of niet langer aanbevolen wordt voor gebruik.,?,Un indicateur binaire indiquant si l'entrée dans le jeu de donnée du type d'emballage est obsolète ou n'est plus recommandé pour une utilisation.,,,,,,,,,,,,,Boolean,No,No
ID_edqmCode,edqmCode,Code for packaging type defined by EDQM.,,,,,,,A code associated with the packaging type as defined by the European Directorate for the Quality of Medicines & HealthCare.,Een code gekoppeld aan het verpakkingstype zoals gedefinieerd door de Europese Directie voor de Kwaliteit van Geneesmiddelen en Gezondheidszorg.,?,Un code associé au type d'emballage tel que défini par la Direction européenne (edqm) de la qualité des médicaments et des soins de santé.,,,,,,,,,,,,,Number,No,No
ID_edqmDefinition,edqmDefinition,Packaging type description,,,,,,,The definition or description of the packaging type as provided by the European Directorate for the Quality of Medicines & HealthCare.,De definitie of beschrijving van het verpakkingstype zoals verstrekt door de Europese Directie voor de Kwaliteit van Geneesmiddelen en Gezondheidszorg.,?,La définition ou la description du type d'emballage telle que fournie par la Direction européenne de la qualité des médicaments et des soins de santé.,,,,,,,,,,,,,String,No,No
ID_en,en,Description of a packaging type in English.,,,,,,,The description or name of a packaging type in English within the 'Packaging Type' dataset.,De beschrijving of naam van een verpakkingstype in het Engels binnen de dataset 'Packaging Type'.,?,La description ou le nom d'un type d'emballage en anglais dans l'ensemble de données 'Packaging Type'.,,,,,,,,,,,,,String,No,No
ID_fr,fr,Packaging type description,,,,,,,The description or name of a packaging type in French within the 'Packaging Type' dataset.,De beschrijving of naam van een verpakkingstype in het Frans binnen de dataset 'Packaging Type'.,?,La description ou le nom d'un type d'emballage en français dans l'ensemble de données 'Packaging Type'.,,,,,,,,,,,,,String,No,No
ID_id,id,Unique numerical identifier within the dataset 'Packaging Type'.,,,,,,,A unique numerical identifier associated with an entry in the 'Packaging Type' dataset to identify different types of packaging.,"Een unieke numerieke identificatiecode die gekoppeld is aan een item in de dataset ""Verpakkingstype"" om verschillende verpakkingstypes te identificeren.",?,Un identifiant numérique unique associé à une entrée dans l'ensemble de données 'Packaging Type' permettant d'identifier les différents types de packaging.,,,,,,,,,,,,,String,No,No
ID_lastModifiedDate,lastModifiedDate,Latest modification timestamp for packaging type entry.,,,,,,,"The date when a packaging type entry was last modified or updated in the 'Packaging Type' dataset, indicating the most recent changes.","De datum waarop een verpakkingstypevermelding voor het laatst is gewijzigd of bijgewerkt in de dataset 'Packaging Type', waarbij de meest recente wijzigingen worden aangegeven.",?,"La date à laquelle une entrée de type d'emballage a été modifiée ou mise à jour pour la dernière fois dans l'ensemble de données 'Packaging Type', indiquant les modifications les plus récentes.",,,,,,,,,,,,,Date,No,No
ID_nl,nl,Packaging type description,,,,,,,The description or name of a packaging type in Dutch within the 'Packaging Type' dataset.,De beschrijving of naam van een verpakkingstype in het Nederlands binnen de dataset 'Packaging Type'.,?,La description ou le nom d'un type d'emballage en néerlandais dans l'ensemble de données 'Packaging Type'.,,,,,,,,,,,,,String,No,No
ID_sporId,sporId,European medicines agency (EMA) SPOR ID related to the table. ,,,,,,,"The SPOR ID is a unique identifier assigned to each 'Substance, Product, Organisation, Referential master data' in pharmaceutical regulatory processes. These data are used by European medicines agency (EMA) to identify & track medecines. "," De SPOR ID is een unieke identificatie die wordt toegewezen aan elke 'Substance, Product, Organisation, Referential master data' in farmaceutische regelgevende processen. Deze gegevens worden gebruikt door het Europees Geneesmiddelenbureau (EMA) om geneesmiddelen te identificeren en te volgen.",?,"L'identifiant SPOR est un identifiant unique attribué à chaque ""substance, produit, organisation, données de référence"" dans les processus de réglementation pharmaceutique. Ces données sont utilisées par l'Agence européenne des médicaments (EMA) pour identifier et suivre les médicaments. ",,,,,,,,,,,,,Number,No,No
ID_version,version,Version is an indicator tracking packaging type updates.,,,,,,,"The version number refers to the specific iteration or edition of an entry within the 'Packaging Type(s)' dataset, denoting changes or updates made over time.","Het versienummer verwijst naar de specifieke iteratie of editie van een item binnen de dataset ""Verpakkingstype(n)"", wat wijzigingen of updates aangeeft die in de loop der tijd zijn aangebracht.",?,"Le numéro de version fait référence à l'itération ou à l'édition spécifique d'une entrée dans l'ensemble de données ""Packaging Type(s)"", indiquant les changements ou les mises à jour effectués au fil du temps.",,,,,,,,,,,,,Number,No,No
